2020-01-26,2020-02-02,2020-02-08,2020-02-16,2020-02-23,2020-03-05,2020-03-15,2020-03-22,2020-03-29,2020-04-10,2020-04-19,2020-04-26,2020-05-01,2020-05-04,2020-05-07,2020-05-17,2020-05-24,2020-05-31,2020-06-09,2020-06-12,2020-06-14,2020-06-21,2020-06-28,2020-07-06,2020-07-19,2020-07-26,2020-08-03,2020-08-11,2020-08-16,2020-08-23,2020-08-30,2020-09-02,2020-09-08,2020-09-13,2020-09-20,2020-09-27,2020-10-05,2020-10-18,2020-10-25,2020-11-10,2020-11-15,2020-11-22,2020-11-29,2020-12-01,2020-12-04,2020-12-07,2020-12-13,2020-12-20,2020-12-27,2021-01-08,2021-01-17,2021-01-24,2021-01-31,2021-02-05,2021-02-14,2021-02-21,2021-02-28,2021-03-01,2021-03-10,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-07,2021-04-18,2021-04-25,2021-05-09,2021-05-12,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-02,2021-07-03,2021-07-11,2021-07-18,2021-07-25,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-19,2021-09-26,2021-10-01,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-04,2021-11-07,2021-11-14,2021-11-21,2021-11-28,x,y
0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,2,0,0,1,0,3,9,14,0,0,0,11,9,10,1,5,7,5,10,5,2,3,4,4,8,4,4,5,0,5,8,1,0,9,9,3,3,0,1,1,4,3,0,0,0,0,0,0,1,7,1,0,15,3,4,0,3,3,0,0,0,1,17.75877412,45.20567585
0,0,9,0,0,1,2,0,0,3,3,1,0,6,0,0,0,1,2,49,0,0,0,0,0,4,1,28,3,3,3,0,7,2,4,3,1,2,11,4,31,53,50,0,3,0,55,67,48,2,27,17,28,34,16,9,13,60,11,13,11,7,23,1,21,29,5,0,29,34,12,7,4,1,1,16,2,0,1,0,1,2,1,3,29,3,5,29,6,16,3,3,26,0,0,0,1,18.46143045,45.55817421
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,1,10,1,2,2,0,4,0,1,0,0,0,0,0,8,10,4,0,0,0,19,15,16,0,12,7,7,8,3,1,6,8,3,0,0,1,2,4,2,11,0,0,6,6,4,1,0,3,0,4,1,0,1,0,1,0,0,0,9,3,4,4,1,2,0,3,2,0,0,0,1,18.88777239,45.17234691
0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,2,3,1,15,18,13,0,0,0,17,33,32,0,15,4,7,24,3,2,1,22,2,1,11,17,18,0,17,33,0,0,11,9,7,0,5,3,1,5,3,0,0,0,1,0,1,1,16,6,2,19,3,3,1,3,26,0,0,0,1,15.47541669,45.28385986
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,0,1,0,1,3,9,7,0,0,0,17,28,18,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,1,3,0,0,0,0,1,16.43930947,45.36202864
0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,9,1,0,0,0,0,1,2,3,0,2,2,3,18,9,18,0,0,0,22,27,17,0,8,9,5,40,6,2,7,23,4,4,6,13,22,1,40,29,4,0,20,7,5,2,0,0,2,5,4,0,2,1,0,0,3,0,23,4,4,15,2,6,2,3,32,1,0,0,1,14.63953796,45.23394794
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,7,1,1,3,8,0,0,0,9,7,6,0,3,6,2,2,1,1,0,9,1,2,1,5,2,1,8,2,1,0,6,1,4,1,3,1,1,1,1,0,0,0,0,1,0,0,3,3,1,5,2,1,0,3,11,0,0,0,1,15.41680692,44.68512461
0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,1,1,0,0,3,0,1,0,0,0,0,6,4,12,0,0,0,12,22,17,4,4,7,5,14,1,3,4,6,2,1,5,4,3,1,13,9,5,0,12,2,4,3,6,2,0,2,1,0,0,1,2,2,0,3,11,4,5,9,4,5,0,3,15,2,0,0,1,15.61452451,44.18716641
0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0,7,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,4,1,5,0,1,0,10,8,7,1,4,3,3,5,4,2,2,13,1,1,2,0,5,0,6,13,2,0,8,1,3,2,2,3,0,1,2,0,1,0,1,1,0,0,9,0,2,4,2,2,0,3,7,2,0,0,1,16.05226052,43.88739086
0,0,2,0,0,14,2,0,0,2,12,7,0,1,4,1,1,2,7,38,1,0,0,0,0,2,1,19,2,0,3,0,2,12,4,3,2,2,2,1,17,15,15,0,8,0,47,40,32,1,14,21,8,11,13,16,9,18,5,12,12,15,14,1,26,22,7,0,10,7,4,3,2,3,3,15,10,0,0,0,1,0,2,8,17,6,15,18,9,6,0,3,12,0,0,0,1,16.70549409,43.49100845
0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,2,0,1,0,0,3,0,0,0,0,0,1,0,1,5,4,0,0,0,6,5,9,0,2,4,3,12,2,4,5,8,2,2,2,2,5,0,7,9,2,0,9,10,2,0,1,0,2,1,2,0,0,0,0,0,1,0,9,2,2,3,2,0,0,3,9,0,0,0,1,13.89581585,45.20213929
0,0,0,0,0,1,2,0,0,2,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,1,3,1,1,1,0,0,5,5,9,0,0,0,3,8,6,0,5,1,1,2,1,0,2,3,2,5,7,8,15,0,3,7,1,0,3,2,2,0,0,0,0,1,2,0,0,1,2,2,2,2,0,2,2,4,0,3,0,3,8,0,0,0,1,17.5540898,42.8701656
0,0,0,0,0,4,2,0,1,8,11,8,0,4,1,0,0,9,3,136,0,0,0,1,1,2,1,63,1,0,3,0,0,6,6,10,1,20,37,12,85,96,93,0,8,2,125,138,163,4,92,84,79,106,54,42,28,117,29,31,27,31,39,7,71,78,14,0,72,58,40,30,13,16,10,47,20,0,5,2,1,2,8,6,96,18,37,97,29,45,2,3,71,0,0,0,1,16.00586249,45.80990036
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,1,0,13,11,10,0,0,0,20,19,12,1,1,5,2,5,3,2,1,7,1,1,1,1,2,0,1,1,0,0,6,6,0,0,3,0,2,4,3,0,0,0,0,0,0,0,6,1,0,4,2,1,0,3,1,0,0,0,1,16.51821226,46.40437345
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,21,23,31,0,0,2,33,44,36,1,17,16,17,29,12,8,6,36,1,1,1,8,3,2,12,16,0,0,18,22,6,8,2,6,2,6,2,0,1,1,0,0,0,0,20,1,2,19,13,6,2,3,14,3,0,0,1,16.30485574,46.24455071
0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,1,0,4,0,16,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,6,1,1,1,2,10,16,0,0,0,17,24,7,2,4,5,6,10,11,6,2,15,3,1,1,1,0,0,3,7,1,0,4,4,3,0,0,0,0,6,2,0,0,1,0,1,0,0,11,0,3,13,4,3,0,3,0,1,0,0,1,16.82440246,46.09134897
0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,14,17,36,0,4,0,15,27,30,0,11,8,6,7,4,8,3,26,0,1,2,2,3,0,9,6,0,0,4,6,0,6,2,0,0,13,1,0,0,0,0,0,0,0,6,1,3,12,2,3,0,3,4,0,0,0,1,15.93601487,46.08983147
0,0,1,0,0,0,2,0,1,0,6,3,0,3,3,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,16.05912955,45.75864734
0,0,1,0,0,68,1,5,7,86,90,83,0,21,8,38,35,40,10,1196,16,8,11,20,1,0,0,619,6,5,1,0,5,13,46,53,73,188,283,132,659,703,872,0,65,6,1097,1134,948,6,693,627,556,1177,616,593,675,837,48,1079,1310,1710,1743,12,1767,1441,4,1256,573,344,209,126,50,46,30,566,899,455,11,5,7,5,8,11,800,37,28,764,76,76,141,237,1702,12,683,913,1086,19.41127805,47.16471843
0,0,1,0,0,215,2,2,42,17,277,303,0,112,12,100,71,52,1,49,35,14,22,34,8,11,0,33,2,6,0,0,10,8,10,10,162,26,30,17,34,45,31,0,177,10,28,34,46,9,268,365,340,35,286,192,185,57,40,113,56,81,52,11,54,43,20,55,21,0,0,0,0,38,10,382,105,56,12,8,9,15,15,18,24,24,30,87,31,26,63,67,71,6,74,43,43,-8.145001069,53.17990632
0,0,0,0,0,0,5,8,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-18.56638549,64.97826027
0,0,3,0,0,329,76,202,401,6,602,492,0,484,17,245,171,84,4,469,71,39,34,74,8,7,5,235,3,4,3,0,7,3,1,7,215,21,61,10,417,519,589,0,561,9,465,440,256,0,224,183,264,146,129,134,104,195,7,168,245,282,260,2,267,210,10,19,100,75,45,30,21,15,4,155,126,13,1,0,2,4,5,4,121,13,10,197,15,12,14,9,210,2,24,14,18,7.921196065,45.0596004
0,0,0,0,0,7,1,8,34,0,13,8,0,48,0,4,0,0,0,22,0,2,0,1,0,0,0,31,0,0,0,0,0,0,0,0,1,0,7,0,43,37,26,0,21,0,20,15,6,0,5,7,3,8,4,1,1,12,0,0,2,1,8,0,3,12,0,1,5,4,1,0,0,0,1,5,2,0,2,0,0,0,0,0,3,0,1,3,0,0,0,0,8,0,2,1,2,7.393808867,45.7304198
0,0,1,0,0,95,27,138,206,11,179,186,0,179,0,74,64,46,4,141,22,28,9,34,6,1,6,135,0,2,0,0,2,4,12,8,72,17,55,9,193,132,139,0,193,1,136,111,78,4,106,119,117,58,61,58,57,66,5,49,59,52,57,2,69,64,5,10,39,23,17,9,11,4,4,102,57,4,4,3,5,2,8,4,49,7,10,98,3,3,3,5,99,0,11,5,14,8.702299114,44.26368287
0,0,14,0,0,906,951,2238,2904,25,1592,1112,0,2545,58,533,321,272,17,1377,179,121,69,158,40,13,243,754,7,16,7,0,18,19,23,24,755,93,157,14,1024,1157,1123,0,1716,51,786,569,488,11,450,429,432,288,328,277,303,450,32,482,579,663,668,12,531,373,19,106,165,124,127,71,57,27,21,355,377,42,10,7,11,19,23,34,237,29,40,470,31,29,27,18,623,13,39,40,69,9.769817134,45.61996687
0,0,2,0,0,35,3,30,55,3,46,37,0,70,2,26,13,7,0,94,38,3,3,13,3,2,0,42,0,0,0,0,0,0,2,4,29,7,20,6,83,107,100,0,54,1,58,86,49,0,48,68,74,36,50,57,81,58,3,100,115,67,86,0,90,43,6,13,17,18,12,11,11,7,3,46,100,3,1,1,1,3,1,8,25,1,6,46,4,4,6,3,74,0,2,11,8,13.85381722,42.22703361
0,0,0,0,0,1,0,7,2,1,2,4,0,4,0,0,0,0,0,18,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,2,1,19,27,23,0,2,0,27,11,9,0,19,18,18,11,20,25,18,13,1,21,18,17,13,1,9,2,0,1,5,0,3,0,0,0,0,21,27,3,0,0,0,0,0,3,5,1,0,17,0,1,0,0,9,0,2,0,1,14.59445886,41.68543221
0,0,1,0,0,19,9,20,88,5,62,41,0,72,1,5,9,7,3,359,4,1,0,14,1,1,0,150,2,1,4,0,3,3,5,4,27,22,70,14,203,241,361,0,53,0,320,261,115,15,242,228,159,206,115,114,158,225,48,220,213,310,309,71,178,258,59,31,180,258,117,51,95,49,47,134,186,26,20,18,18,28,39,41,220,33,37,217,37,18,29,30,258,37,42,36,46,14.83568729,40.85971383
0,0,2,0,0,25,13,15,55,8,56,83,0,96,2,22,17,17,7,259,7,8,3,21,2,2,3,106,0,1,1,0,2,7,9,11,24,27,28,10,148,195,273,0,78,1,222,245,168,7,178,150,192,228,200,166,158,169,18,172,188,236,218,4,249,246,19,11,159,127,107,45,47,17,35,207,174,14,9,5,4,9,12,9,191,17,13,156,8,13,9,10,278,6,12,12,10,16.61447766,40.98714655
0,0,0,0,0,0,0,0,4,4,6,1,0,9,0,0,0,0,0,30,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,1,2,4,5,2,15,31,35,0,5,0,27,18,22,0,18,18,15,23,12,13,6,20,3,8,25,24,16,1,13,16,3,1,16,6,8,6,1,4,1,14,8,0,0,0,1,2,3,0,12,2,4,13,4,4,1,0,32,0,0,1,1,16.08193138,40.49931278
0,0,0,0,0,8,1,7,19,1,9,5,0,31,0,4,1,1,1,62,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2,3,1,2,2,34,48,59,0,10,0,49,30,29,11,21,31,26,35,23,19,17,37,16,27,37,31,47,6,35,46,24,12,41,22,27,21,22,11,5,32,22,5,3,7,11,9,21,13,56,20,23,26,12,7,9,9,56,4,12,17,12,16.3511055,39.07226313
0,0,0,0,0,14,2,6,57,11,37,28,0,51,1,11,2,5,3,253,2,1,1,3,0,0,0,158,1,1,0,0,1,1,6,12,14,29,63,17,220,290,320,0,47,1,208,188,143,23,261,237,252,131,166,151,139,196,61,109,86,153,114,16,124,130,131,43,103,76,80,54,32,31,29,204,97,31,14,18,39,55,78,95,137,116,92,234,46,45,49,31,341,11,42,56,45,14.14287666,37.59027723
0,0,2,0,0,10,2,5,20,7,13,23,0,16,1,5,4,1,2,95,1,0,0,1,0,0,0,21,0,0,0,0,0,4,1,8,1,9,17,9,67,67,47,0,30,1,46,83,50,5,75,46,33,37,47,47,45,54,11,12,14,17,16,2,50,37,20,5,17,13,15,12,11,1,5,37,25,4,2,3,12,18,27,14,27,16,8,64,8,6,10,5,23,0,2,4,10,9.030385615,40.08825503
0,0,0,0,0,12,5,18,41,0,40,24,0,94,0,0,1,0,0,48,1,1,0,1,0,0,0,26,0,0,0,0,0,0,0,0,9,0,3,1,57,71,61,0,47,0,60,52,30,1,31,32,32,3,41,37,51,31,3,23,19,12,25,0,6,3,2,10,1,5,2,2,3,0,0,29,28,4,1,1,0,0,0,0,5,2,1,27,2,3,0,4,12,1,10,10,12,11.41304581,46.69635038
0,0,0,0,0,24,6,29,94,1,67,45,0,88,0,12,4,5,0,50,0,2,61,2,0,0,0,24,0,0,0,0,0,0,0,0,12,9,8,2,59,54,63,0,76,0,76,75,60,0,49,69,16,11,12,17,12,59,2,15,18,22,20,0,13,10,1,6,5,3,0,5,1,1,1,18,16,4,0,0,0,0,2,0,1,0,3,52,2,0,2,1,14,1,2,0,2,11.11937441,46.13429205
0,0,11,0,0,201,45,106,223,18,231,228,0,239,15,137,75,49,10,533,24,24,6,36,11,14,16,156,13,8,16,0,8,12,20,14,141,38,75,24,271,376,456,0,225,16,591,633,604,14,589,581,372,130,217,214,135,725,20,138,242,180,210,7,163,131,17,56,62,43,31,21,20,3,11,350,121,19,8,4,8,7,12,17,58,20,19,626,14,8,15,14,203,2,27,32,40,11.84264395,45.66523085
0,0,0,0,0,33,13,33,51,2,30,39,0,56,0,9,10,4,1,218,4,1,1,6,0,0,1,53,2,0,0,0,1,0,1,1,13,5,13,3,77,118,171,0,41,0,198,196,135,1,194,151,151,50,132,71,77,143,7,100,116,138,112,2,95,63,6,50,27,10,9,5,2,5,16,167,69,19,0,0,1,1,4,3,27,5,3,191,4,4,14,10,130,0,24,31,38,13.0514577,46.16105391
0,0,6,0,0,256,228,532,627,4,459,363,0,608,15,128,82,59,5,448,29,27,22,61,5,11,48,169,158,3,3,0,4,5,7,6,203,20,46,9,228,306,364,0,513,1,410,511,410,10,409,373,357,122,289,219,198,394,24,299,348,313,376,7,228,176,30,58,78,58,37,26,24,13,11,361,234,26,0,5,6,11,21,32,104,26,25,450,25,24,22,41,267,4,43,41,69,11.03761421,44.5253894
0,0,4,0,0,94,8,83,124,9,142,141,0,110,11,42,29,28,2,266,15,10,8,29,7,2,0,198,1,1,2,0,2,6,3,5,70,20,68,8,318,337,385,0,170,8,284,288,149,10,117,123,107,179,113,115,122,142,38,147,154,171,188,14,190,188,26,24,144,99,81,52,58,31,14,116,126,26,9,5,16,21,25,30,163,45,37,125,26,25,20,28,208,14,26,37,31,11.12223162,43.44912249
0,0,0,0,0,4,1,15,15,1,6,6,0,12,0,2,2,1,1,66,1,1,2,0,0,0,0,53,0,0,0,0,0,0,2,2,3,4,13,2,65,80,61,0,9,0,66,41,37,0,33,47,41,13,70,79,67,27,2,52,57,38,19,2,26,22,5,11,7,12,12,2,14,1,1,53,50,4,0,0,0,2,1,2,13,3,7,29,5,1,5,3,30,3,6,4,5,12.48742918,42.96847805
0,0,0,0,0,48,39,138,202,2,107,72,0,213,4,24,10,15,1,72,2,1,3,4,0,0,7,29,0,0,0,0,0,1,0,1,33,3,8,0,61,69,75,0,101,0,77,72,51,0,85,91,92,35,62,80,68,80,7,77,90,90,91,1,77,61,5,10,23,13,9,7,5,6,5,76,82,7,0,1,2,2,2,1,24,9,7,91,3,4,9,12,89,1,7,12,15,13.13920095,43.3482052
0,0,3,0,0,119,13,37,83,32,62,48,0,83,4,65,62,51,3,294,48,19,10,25,7,9,3,182,4,4,4,0,3,4,5,17,49,48,76,37,233,332,350,0,60,3,316,354,237,12,268,283,302,189,213,247,164,311,26,141,172,174,244,27,257,220,34,43,129,84,81,47,44,42,18,275,159,31,10,6,18,19,35,32,178,26,41,291,21,29,41,41,260,27,55,38,49,12.76350934,41.97935112
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,3,10,16,0,0,5,0,0,2,1,0,9,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,14,0,2,0,2,0,0,0,0,0,9.551292809,47.14168199
0,0,0,0,0,1,0,0,3,0,1,1,0,4,2,10,4,6,0,95,0,0,0,3,2,2,0,20,0,1,0,0,4,1,0,1,3,1,2,2,39,67,64,0,3,1,118,144,140,3,131,83,96,63,57,63,48,138,59,47,59,77,59,11,68,65,10,16,77,71,38,37,34,22,18,91,52,110,10,8,3,7,15,15,81,24,34,118,49,85,60,109,84,8,80,76,77,25.23321931,54.82435744
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,7,21,0,1,0,26,32,46,0,18,17,9,3,10,5,10,35,15,14,5,5,8,0,4,7,8,4,10,11,6,3,6,4,0,12,8,17,2,0,1,4,1,5,9,6,9,20,17,26,25,22,4,4,13,25,23,24.12376423,54.2228485
0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,1,110,1,0,0,0,0,0,0,25,0,4,1,0,0,1,1,4,2,6,8,4,47,57,76,0,0,0,100,139,125,6,79,81,67,40,48,33,33,122,34,32,28,18,13,7,21,32,16,15,16,25,25,12,19,8,9,52,35,79,5,4,2,5,7,14,37,18,20,91,51,49,51,69,19,6,72,89,68,23.8834458,55.07525695
0,0,0,0,0,3,0,0,2,0,6,5,0,2,0,1,0,0,1,48,2,1,2,0,0,0,0,16,0,0,1,0,1,0,0,2,3,0,5,0,18,33,34,0,4,0,46,56,70,6,57,41,34,22,29,25,21,69,46,22,17,21,9,2,12,11,20,10,12,11,12,5,9,8,4,30,18,42,2,2,5,11,14,18,14,32,38,59,36,50,47,49,10,2,46,28,27,21.49870085,55.74777211
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,8,10,15,0,1,0,36,27,32,1,16,15,16,12,13,10,4,27,8,5,8,11,10,0,7,5,2,6,7,8,11,3,1,3,3,14,6,13,1,1,0,1,3,7,6,9,6,27,14,8,12,12,10,1,19,15,17,23.16893689,54.70393749
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,9,13,29,0,2,0,46,53,52,3,46,39,38,13,31,31,19,53,8,34,19,17,11,3,19,25,9,4,8,8,8,13,2,7,4,30,27,35,1,1,1,5,6,4,10,9,8,50,18,23,28,43,14,1,18,19,15,24.80206947,55.91661112
0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,6,1,8,17,9,22,46,41,0,1,0,48,52,66,3,41,44,32,10,26,15,18,61,37,7,10,3,1,4,2,6,5,4,7,8,14,6,12,6,2,27,18,40,1,0,3,2,4,6,7,20,23,55,35,48,48,52,7,3,43,43,32,23.3088372,55.93859868
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2,0,1,12,26,17,0,1,0,25,23,18,0,12,13,10,2,12,11,6,18,14,14,4,1,4,3,1,2,3,2,2,3,6,3,1,0,1,13,9,20,0,1,2,1,3,0,3,7,13,17,11,10,17,19,2,3,18,13,10,22.4469694,55.3009762
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,24,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,20,34,20,0,0,0,25,37,34,1,16,21,23,2,6,8,8,32,22,3,3,0,2,2,1,2,8,1,0,7,7,8,1,0,4,16,4,20,0,0,2,4,5,10,0,15,16,23,22,15,23,16,3,1,26,14,4,22.16291346,55.99989207
0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,5,10,0,0,0,15,16,30,1,27,33,25,10,28,11,19,37,12,10,9,8,5,1,8,11,3,2,12,8,8,6,5,0,0,11,15,13,1,0,0,0,1,3,5,7,6,22,10,10,19,16,8,1,15,12,10,25.701826,55.48110471
0,0,5,0,0,8,1,7,13,1,11,15,0,15,0,6,3,0,0,45,0,0,0,0,0,1,0,28,3,1,0,0,3,0,0,0,5,1,8,7,39,41,40,0,30,1,47,42,24,1,22,13,15,6,16,16,15,37,0,29,33,24,12,0,22,5,0,14,5,4,4,4,0,0,0,13,15,6,1,1,2,4,2,0,5,0,1,32,1,3,3,1,13,1,6,7,4,6.094150885,49.77467041
0,0,1,0,0,4,0,0,0,2,0,7,0,1,0,1,3,2,1,65,3,2,0,1,1,0,0,25,0,1,1,0,0,0,1,0,2,4,12,2,24,30,44,0,4,0,87,90,120,6,129,133,84,42,112,91,76,121,57,72,59,52,53,25,67,49,12,121,54,60,44,43,43,40,7,144,77,246,7,7,3,2,8,4,68,31,44,169,60,89,138,225,55,8,263,188,196,24.92713815,56.8539837
0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,3,2,18,0,0,0,0,0,0,0,16,0,1,2,0,0,1,5,11,1,4,6,2,21,14,22,0,3,0,18,21,20,2,6,12,16,3,11,11,11,10,2,17,21,15,11,0,7,4,4,0,0,0,2,0,0,1,0,15,19,1,0,1,3,4,6,4,1,4,4,13,0,0,0,2,4,0,0,1,5,14.40432838,35.92071762
0,0,0,0,0,1,0,0,1,0,1,3,0,4,0,1,1,0,0,6,0,0,0,0,1,0,0,9,0,0,2,0,0,0,0,1,1,2,4,1,4,2,2,0,3,0,4,6,13,1,6,15,7,8,10,12,9,23,0,6,8,3,8,0,3,3,0,11,2,1,3,0,0,0,0,13,8,2,0,1,1,0,1,0,3,0,0,20,0,1,2,0,6,0,4,4,14,6.746011099,53.21548329
0,0,0,0,0,6,0,1,3,0,16,12,0,11,4,1,2,2,0,9,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,9,2,8,20,10,0,9,0,5,5,8,3,21,24,23,3,35,39,21,23,0,9,14,6,8,0,4,1,1,11,4,2,1,0,1,1,1,35,21,2,0,1,0,3,0,0,5,1,0,13,0,2,3,3,5,1,2,8,7,5.791168139,53.08753024
0,0,0,0,0,4,0,1,2,6,9,5,0,8,0,2,0,0,0,4,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,4,6,7,5,9,8,7,9,0,3,0,1,4,13,0,35,24,9,1,14,5,14,7,1,9,2,2,6,0,3,3,0,6,4,1,1,0,0,0,0,14,17,5,0,0,0,0,0,0,4,3,1,34,1,2,0,6,10,0,3,3,12,6.619251629,52.86013039
0,0,0,0,0,29,0,4,28,3,36,53,0,63,1,9,7,7,0,22,1,0,1,1,4,0,0,36,0,1,2,0,0,0,0,28,12,10,21,7,35,31,23,0,55,1,20,20,53,1,74,42,40,6,19,20,20,55,3,10,10,14,4,2,15,6,2,18,6,4,4,5,1,4,0,30,0,13,0,3,1,2,2,1,7,3,4,92,0,1,3,9,7,0,15,16,23,6.437936905,52.44555818
0,0,0,0,0,66,1,7,66,9,108,103,0,123,4,20,10,9,2,36,4,6,1,5,2,0,0,85,1,2,1,0,0,2,1,4,37,23,34,10,62,45,45,0,114,0,39,46,63,3,93,88,58,17,44,38,32,89,7,11,16,21,18,0,19,19,9,77,13,11,9,4,3,0,3,50,29,26,0,2,6,12,7,6,17,6,3,86,8,4,12,15,13,1,29,48,75,5.935754789,52.06170581
0,0,1,0,0,13,0,1,4,1,4,16,0,9,1,11,0,6,1,9,1,1,0,1,0,0,0,6,0,0,1,0,0,1,1,3,16,1,3,1,5,5,10,0,8,0,4,2,4,0,13,11,5,1,3,6,5,3,1,3,5,0,1,0,3,3,1,5,3,1,2,1,0,0,0,3,6,1,0,0,3,0,2,0,4,1,0,6,0,1,7,3,0,0,3,7,3,5.509131424,52.55014996
0,0,1,0,0,42,0,6,34,9,76,52,0,70,2,19,9,7,2,43,4,1,2,9,1,0,0,49,0,0,3,0,3,0,0,5,22,8,14,9,47,29,35,0,69,3,31,37,42,2,44,16,22,9,39,36,22,53,0,17,5,7,12,0,8,17,3,9,5,7,4,2,3,0,0,20,25,7,0,1,3,3,2,3,16,2,2,48,1,2,3,7,12,1,5,8,15,5.171084258,52.09858404
0,0,0,0,0,89,0,7,57,15,136,98,0,129,0,47,17,17,3,45,5,4,2,5,0,1,0,78,4,4,3,0,1,3,8,15,63,22,44,26,71,56,55,0,138,2,61,86,83,10,89,54,74,16,66,73,56,109,5,34,29,43,37,2,18,17,14,48,34,13,11,18,10,4,2,51,31,15,6,3,9,6,15,11,21,7,6,125,3,9,6,5,30,2,20,29,40,4.919352586,52.60460557
